"STCD","TM","Z1","Z2","ZQ","ZV","WPTN","WPTN2","INSERTTM"
"10001234",2020-06-07 00:00:00.000,0.0000,1.179,,,6,6,2021-01-18 10:32:50.887
"10001234",2020-06-07 01:00:00.000,0.0000,1.179,,,6,6,2021-01-18 10:32:50.887
"10001234",2020-06-07 02:00:00.000,0.0000,1.179,,,6,6,2021-01-18 10:32:50.887
"10001234",2020-06-07 03:00:00.000,0.0000,1.177,,,6,4,2021-01-18 10:32:50.887
"10001234",2020-06-07 04:00:00.000,0.0000,1.177,,,6,6,2021-01-18 10:32:50.887
"10001234",2020-06-07 05:00:00.000,0.0000,1.177,,,6,6,2021-01-18 10:32:50.887
"10001234",2020-06-07 06:00:00.000,0.0000,1.177,,,6,6,2021-01-18 10:32:50.887
"10001234",2020-06-07 07:00:00.000,0.0000,1.177,,,6,6,2021-01-18 10:32:50.887
"10001234",2020-06-07 08:00:00.000,0.0000,1.177,,,6,6,2021-01-18 10:32:50.887
"10001234",2020-06-07 09:00:00.000,0.0000,1.177,,,6,6,2021-01-18 10:32:50.887
"10001234",2020-06-07 10:00:00.000,0.0000,1.177,,,6,6,2021-01-18 10:32:50.887
"10001234",2020-06-07 11:00:00.000,0.0000,1.177,,,6,6,2021-01-18 10:32:50.887
"10001234",2020-06-07 12:00:00.000,0.0000,1.177,,,6,6,2021-01-18 10:32:50.887
"10001234",2020-06-07 13:00:00.000,0.0000,1.177,,,6,6,2021-01-18 10:32:50.887
"10001234",2020-06-07 14:00:00.000,0.0000,1.177,,,6,6,2021-01-18 10:32:50.887
"10001234",2020-06-07 15:00:00.000,0.0000,1.177,,,6,6,2021-01-18 10:32:50.887
"10001234",2020-06-07 16:00:00.000,0.0000,1.177,,,6,6,2021-01-18 10:32:50.887
"10001234",2020-06-07 17:00:00.000,0.0000,1.177,,,6,6,2021-01-18 10:32:50.887
"10001234",2020-06-07 18:00:00.000,0.0000,1.177,,,6,6,2021-01-18 10:32:50.887
"10001234",2020-06-07 19:00:00.000,0.0000,1.177,,,6,6,2021-01-18 10:32:50.887
"10001234",2020-06-07 20:00:00.000,0.0000,1.177,,,6,6,2021-01-18 10:32:50.887
"10001234",2020-06-07 21:00:00.000,0.0000,1.177,,,6,6,2021-01-18 10:32:50.887
"10001234",2020-06-07 22:00:00.000,0.0000,1.177,,,6,6,2021-01-18 10:32:50.887
